House_ID,Region,Region_Factor,Area,Frontage,Road_Width,dist-center,Floors,Bedrooms,Bathrooms,yr-built,Price
VN_1861,Small_Province,0.25,77.8,9.2,6.4,32.5,2,5,3,1995,0.89
VN_1862,Big_Province,1.0,67.6,4.1,3.7,22.4,2,3,1,1986,1.18
VN_1863,HCMC,8.5,131.8,3.2,3.4,27.9,3,4,2,2018,5.25
VN_1864,Big_Province,1.0,34.9,3.7,2.6,6.8,2,2,1,2001,1.84
VN_1865,Small_Province,0.25,90.5,5.1,2.0,8.2,2,1,1,2020,1.58
VN_1866,Small_Province,0.25,116.9,6.4,3.3,19.1,2,4,4,2010,1.06
VN_1867,Hanoi,8.0,223.8,5.6,5.5,7.0,4,7,5,1992,23.6
VN_1868,HCMC,8.5,69.5,7.6,2.0,22.6,2,3,1,2020,3.09
VN_1869,HCMC,8.5,104.0,3.2,4.2,10.9,3,2,2,2020,9.19
VN_1870,Small_Province,0.25,35.9,3.0,3.0,27.9,2,1,1,2008,0.3
VN_1871,Small_Province,0.25,26.7,6.3,6.7,28.5,1,1,1,2007,0.42
VN_1872,HCMC,8.5,134.9,3.0,2.0,16.8,3,1,1,2023,6.24
VN_1873,Big_Province,1.0,88.2,4.7,2.0,7.1,2,1,1,1998,3.25
VN_1874,Small_Province,0.25,159.4,11.5,9.3,23.0,4,2,2,2002,2.36
VN_1875,Small_Province,0.25,44.5,4.5,5.3,34.8,4,1,1,1987,0.53
VN_1876,Big_Province,1.0,114.7,3.3,3.9,22.2,2,3,1,2004,1.83
VN_1877,Big_Province,1.0,225.1,6.5,3.9,2.2,5,3,2,2017,16.31
VN_1878,Big_Province,1.0,109.1,5.2,4.0,1.6,2,1,1,2017,9.45
VN_1879,Big_Province,1.0,101.6,5.5,3.3,11.9,2,2,2,2014,2.65
VN_1880,Big_Province,1.0,88.8,6.2,3.4,7.7,2,1,1,2005,4.3
VN_1881,Big_Province,1.0,40.3,3.0,3.7,28.6,1,1,1,1982,0.59
VN_1882,Small_Province,0.25,174.2,9.1,5.0,29.7,5,4,3,1981,1.28
VN_1883,Big_Province,1.0,65.2,5.2,2.6,9.8,2,1,1,1984,2.18
VN_1884,Small_Province,0.25,113.8,6.6,3.3,12.1,3,2,2,1999,1.49
VN_1885,HCMC,8.5,40.5,3.3,2.0,9.0,1,1,1,1991,3.98
VN_1886,Big_Province,1.0,49.0,6.9,5.4,31.9,2,3,2,2017,1.16
VN_1887,Hanoi,8.0,181.2,5.7,6.0,18.1,5,2,1,1995,10.94
VN_1888,HCMC,8.5,74.3,5.4,3.8,23.3,2,3,2,2016,4.11
VN_1889,Small_Province,0.25,182.9,4.5,2.0,15.1,2,2,2,2017,1.35
VN_1890,Small_Province,0.25,85.0,3.2,3.7,22.5,2,2,1,2015,0.65
VN_1891,Hanoi,8.0,35.2,5.7,6.8,14.1,2,2,2,2025,5.26
VN_1892,Big_Province,1.0,138.2,4.8,2.7,12.5,4,1,1,2008,2.5
VN_1893,Small_Province,0.25,65.8,3.2,2.0,22.6,4,2,1,2014,0.55
VN_1894,HCMC,8.5,125.4,4.3,4.0,21.1,2,1,1,2016,6.77
VN_1895,Big_Province,1.0,89.6,6.3,7.2,11.0,2,4,3,2000,4.64
VN_1896,Small_Province,0.25,40.9,3.3,2.0,6.1,1,1,1,2000,1.0
VN_1897,Big_Province,1.0,96.0,4.9,2.0,13.5,3,1,1,2007,1.94
VN_1898,HCMC,8.5,265.2,7.1,6.3,15.1,5,6,2,1985,17.17
VN_1899,Big_Province,1.0,113.2,3.0,3.4,22.4,2,3,3,1999,1.64
VN_1900,Small_Province,0.25,85.9,3.0,2.3,32.1,3,2,2,2015,0.53
VN_1901,Big_Province,1.0,151.4,6.4,4.0,2.2,4,4,3,1992,10.3
VN_1902,Hanoi,8.0,98.3,3.8,4.4,9.3,2,1,1,2019,11.48
VN_1903,Small_Province,0.25,98.2,7.1,6.1,7.6,2,1,1,1990,2.39
VN_1904,Hanoi,8.0,51.2,6.3,3.6,18.1,1,3,3,2003,3.31
VN_1905,Small_Province,0.25,99.4,6.5,4.9,15.6,1,3,3,1998,1.23
VN_1906,HCMC,8.5,148.4,9.0,4.7,25.8,3,3,2,2002,9.08
VN_1907,Small_Province,0.25,58.2,4.5,4.4,9.2,2,1,1,2010,1.22
VN_1908,Big_Province,1.0,180.3,7.3,5.1,21.2,4,6,5,2016,3.58
VN_1909,Big_Province,1.0,84.5,3.9,2.3,31.1,3,4,4,2016,1.16
VN_1910,HCMC,8.5,56.7,9.1,6.8,32.0,2,1,1,1982,4.62
VN_1911,Big_Province,1.0,145.6,9.3,7.0,33.6,3,2,1,2013,3.47
VN_1912,Small_Province,0.25,76.6,4.9,5.0,27.3,2,1,1,2008,0.88
VN_1913,Small_Province,0.25,129.3,6.2,5.5,31.8,2,3,2,1982,1.05
VN_1914,Big_Province,1.0,76.4,7.3,5.3,9.0,2,3,2,1994,4.16
VN_1915,Big_Province,1.0,85.8,4.7,4.7,7.7,2,1,1,1986,4.32
VN_1916,Small_Province,0.25,113.2,4.1,3.7,1.2,2,2,1,1982,4.73
VN_1917,Small_Province,0.25,102.3,6.8,4.4,25.0,3,2,2,2022,1.03
VN_1918,Big_Province,1.0,32.6,4.5,3.2,32.9,1,1,1,1995,0.68
VN_1919,Big_Province,1.0,50.5,4.9,3.5,7.4,2,2,1,2024,2.87
VN_1920,Big_Province,1.0,140.8,4.2,3.9,22.7,3,4,2,2013,1.97
VN_1921,Big_Province,1.0,82.8,3.0,2.0,26.4,3,4,2,1999,0.97
VN_1922,Hanoi,8.0,68.1,5.2,3.3,32.5,3,1,1,2023,3.38
VN_1923,Big_Province,1.0,44.8,6.2,7.6,23.0,2,3,3,2018,1.33
VN_1924,Big_Province,1.0,51.5,4.2,4.6,34.0,1,1,1,2012,0.89
VN_1925,Small_Province,0.25,32.2,7.0,4.1,12.7,2,1,1,1993,0.77
VN_1926,Hanoi,8.0,84.1,3.7,3.6,12.9,3,2,1,2021,6.54
VN_1927,Big_Province,1.0,65.6,3.0,2.4,19.5,2,3,1,2014,1.04
VN_1928,Big_Province,1.0,54.5,4.5,4.0,14.0,2,1,1,1990,1.6
VN_1929,Big_Province,1.0,85.5,4.9,3.8,1.0,2,2,2,1999,8.37
VN_1930,Hanoi,8.0,106.1,6.6,6.8,25.9,1,2,1,2009,7.29
VN_1931,Big_Province,1.0,251.9,5.6,4.7,26.6,4,3,1,2007,3.71
VN_1932,Big_Province,1.0,41.5,7.0,5.1,26.4,1,1,1,1994,0.98
VN_1933,Big_Province,1.0,157.9,9.4,8.6,12.7,3,2,1,2017,7.98
VN_1934,Big_Province,1.0,143.9,5.6,4.6,18.8,2,5,3,1992,2.96
VN_1935,Big_Province,1.0,59.9,7.0,5.4,13.2,1,3,1,2014,2.66
VN_1936,Small_Province,0.25,97.9,3.3,2.9,1.5,2,1,1,2003,3.88
VN_1937,HCMC,8.5,70.4,6.8,4.9,20.1,1,1,1,1980,4.64
VN_1938,Small_Province,0.25,97.0,7.0,5.3,5.2,3,1,1,2021,3.38
VN_1939,Big_Province,1.0,188.1,7.8,4.9,3.7,4,5,3,2003,12.56
VN_1940,Hanoi,8.0,119.7,5.4,2.9,26.7,5,3,2,2006,5.08
VN_1941,Hanoi,8.0,114.0,3.0,2.0,1.3,4,7,5,1997,15.92
VN_1942,Big_Province,1.0,71.3,3.7,2.0,33.6,2,1,1,2005,0.69
VN_1943,Small_Province,0.25,42.1,3.4,2.0,18.5,1,1,1,2008,0.31
VN_1944,Small_Province,0.25,79.7,3.2,2.1,34.4,2,4,3,1987,0.35
VN_1945,Small_Province,0.25,161.7,6.1,4.7,3.0,4,4,4,2023,5.73
VN_1946,Big_Province,1.0,41.2,3.7,2.4,20.8,1,1,1,2005,0.75
VN_1947,Big_Province,1.0,52.2,3.1,2.0,12.9,2,2,2,1984,1.03
VN_1948,HCMC,8.5,94.2,3.2,4.8,29.7,1,3,1,2012,4.64
VN_1949,Big_Province,1.0,54.1,3.3,4.1,13.3,2,1,1,2019,1.83
VN_1950,Big_Province,1.0,59.5,6.7,5.7,9.9,2,2,1,1984,2.47
VN_1951,Hanoi,8.0,71.6,3.7,5.6,30.2,2,3,2,2015,3.89
VN_1952,HCMC,8.5,44.7,3.6,2.0,13.7,1,1,1,1992,2.98
VN_1953,Big_Province,1.0,54.3,3.8,5.7,1.6,2,3,1,1996,7.68
VN_1954,Small_Province,0.25,125.7,6.1,3.1,14.3,2,2,1,1992,1.4
VN_1955,Small_Province,0.25,46.0,5.4,4.4,23.3,3,2,1,2004,0.45
VN_1956,Small_Province,0.25,39.8,3.0,2.0,9.6,1,1,1,1981,0.63
VN_1957,Big_Province,1.0,64.5,6.6,5.0,15.7,2,1,1,2003,2.12
VN_1958,Big_Province,1.0,127.5,8.1,6.6,2.9,3,3,2,2015,13.86
VN_1959,Big_Province,1.0,80.1,3.1,2.1,21.0,1,4,2,2004,1.31
VN_1960,Small_Province,0.25,70.1,3.1,3.4,26.7,2,1,1,2013,0.52
VN_1961,Hanoi,8.0,90.4,4.3,3.3,15.1,2,1,1,1991,5.37
VN_1962,Big_Province,1.0,36.9,3.1,2.0,15.3,3,1,1,1998,0.86
VN_1963,Small_Province,0.25,113.3,5.7,3.5,4.0,2,1,1,2021,4.28
VN_1964,Big_Province,1.0,107.1,3.0,3.5,7.9,2,4,3,2009,4.27
VN_1965,Big_Province,1.0,72.1,3.0,2.0,6.3,1,1,1,2016,2.69
VN_1966,Big_Province,1.0,146.2,8.5,7.7,17.4,2,1,1,2022,5.08
VN_1967,HCMC,8.5,50.3,3.0,4.1,19.0,3,2,2,1980,3.91
VN_1968,Big_Province,1.0,155.4,8.1,3.5,33.3,4,4,1,1982,1.87
VN_1969,Big_Province,1.0,95.5,5.8,6.0,3.5,2,2,1,2005,7.77
VN_1970,Hanoi,8.0,74.7,3.0,5.3,21.4,2,1,1,1994,4.55
VN_1971,Hanoi,8.0,87.6,6.2,5.0,18.9,3,4,2,2025,6.49
VN_1972,Small_Province,0.25,83.8,4.8,4.5,18.6,2,1,1,2007,1.11
VN_1973,Big_Province,1.0,162.8,5.1,5.4,30.7,4,5,3,1983,2.27
VN_1974,Big_Province,1.0,51.6,5.0,3.4,8.0,1,1,1,1998,2.59
VN_1975,Big_Province,1.0,60.4,5.6,4.4,2.4,1,2,1,2003,6.89
VN_1976,Small_Province,0.25,148.5,7.0,3.3,23.9,4,3,2,2019,1.17
VN_1977,HCMC,8.5,65.7,6.9,5.4,12.7,3,1,1,1985,7.4
VN_1978,Big_Province,1.0,138.7,6.4,5.5,1.6,3,2,1,1995,14.38
VN_1979,Small_Province,0.25,206.9,4.0,3.7,9.5,3,5,3,2011,2.84
VN_1980,Small_Province,0.25,72.3,4.0,4.6,11.5,2,3,2,2009,1.37
VN_1981,HCMC,8.5,124.3,10.8,6.9,22.0,3,1,1,2014,9.87
VN_1982,Small_Province,0.25,49.7,5.9,3.6,6.9,1,1,1,1987,1.39
VN_1983,Big_Province,1.0,129.0,9.8,10.2,15.0,4,7,5,1984,4.98
VN_1984,Big_Province,1.0,97.7,7.7,5.5,17.4,1,1,1,2016,2.63
VN_1985,HCMC,8.5,112.0,5.8,4.6,16.6,2,2,2,1991,8.45
VN_1986,Hanoi,8.0,64.0,5.3,3.9,34.1,2,3,3,2004,3.05
VN_1987,Small_Province,0.25,38.5,4.4,2.1,2.5,1,3,2,2012,1.59
VN_1988,Big_Province,1.0,113.7,3.0,4.7,33.3,2,1,1,2018,1.31
VN_1989,Big_Province,1.0,31.5,4.4,2.5,20.8,2,2,2,2003,0.61
VN_1990,Small_Province,0.25,75.5,7.1,3.6,28.1,2,1,1,1990,0.6
VN_1991,Small_Province,0.25,141.6,4.6,2.8,15.6,4,3,1,2021,1.29
VN_1992,HCMC,8.5,97.3,5.9,2.0,16.4,4,4,4,2014,4.41
VN_1993,Big_Province,1.0,234.3,8.3,5.2,30.9,5,5,2,2019,3.06
VN_1994,HCMC,8.5,147.7,4.1,2.0,31.5,3,3,1,1980,4.03
VN_1995,Small_Province,0.25,63.8,3.9,3.9,9.1,2,1,1,1987,1.25
VN_1996,Big_Province,1.0,89.7,3.2,2.0,7.8,1,2,2,2002,2.85
VN_1997,Small_Province,0.25,86.4,3.5,4.0,17.9,1,2,1,1999,0.78
VN_1998,Hanoi,8.0,40.1,3.0,4.3,31.6,2,3,3,2011,1.83
VN_1999,Hanoi,8.0,55.3,3.0,3.4,12.0,2,2,2,1990,4.98
VN_2000,Big_Province,1.0,66.8,7.3,5.2,23.2,2,1,1,1986,1.67
VN_2001,HCMC,8.5,32.0,3.0,2.5,25.1,1,1,1,2009,1.5
VN_2002,HCMC,8.5,90.6,5.3,2.0,27.5,3,3,1,2018,2.85
VN_2003,Small_Province,0.25,78.1,4.0,2.8,20.2,3,2,1,1992,0.73
VN_2004,HCMC,8.5,38.3,6.6,3.6,14.7,2,1,1,2021,3.95
VN_2005,Big_Province,1.0,108.2,7.6,6.8,33.9,3,3,3,1982,1.91
VN_2006,Small_Province,0.25,126.5,7.0,9.1,21.8,2,1,1,1986,1.43
VN_2007,Big_Province,1.0,99.1,5.7,5.0,25.8,3,4,3,2022,1.79
VN_2008,Small_Province,0.25,75.2,4.5,2.0,12.7,2,4,4,1992,0.76
VN_2009,Hanoi,8.0,118.9,3.3,2.0,23.8,3,4,2,2016,3.99
VN_2010,Big_Province,1.0,124.3,9.0,6.9,9.8,3,4,2,2004,6.4
VN_2011,Hanoi,8.0,103.1,3.8,3.0,9.3,2,2,1,2002,9.14
VN_2012,Hanoi,8.0,58.6,5.9,3.3,25.3,1,1,1,2012,2.76
VN_2013,Small_Province,0.25,101.6,7.1,5.7,18.7,2,1,1,1984,1.46
VN_2014,HCMC,8.5,160.8,4.9,2.0,24.2,4,5,4,2011,5.39
VN_2015,Big_Province,1.0,65.6,6.6,3.6,10.2,2,1,1,2009,2.96
VN_2016,Big_Province,1.0,252.5,8.3,7.2,21.4,5,5,4,2010,5.38
VN_2017,Big_Province,1.0,68.0,7.9,4.4,16.1,3,2,1,1992,2.12
VN_2018,Small_Province,0.25,89.9,4.2,4.0,21.3,2,2,1,2021,0.64
VN_2019,Hanoi,8.0,63.2,3.0,2.0,10.9,3,2,1,1984,4.53
VN_2020,Big_Province,1.0,98.9,4.3,5.8,25.3,2,1,1,2002,2.31
VN_2021,Small_Province,0.25,37.0,4.8,2.4,28.4,3,1,1,1980,0.28
VN_2022,Big_Province,1.0,67.3,4.9,3.3,9.8,2,3,3,1989,2.2
VN_2023,Small_Province,0.25,51.2,3.9,3.4,11.2,2,1,1,2006,0.91
VN_2024,Hanoi,8.0,94.6,3.0,2.0,23.5,2,1,1,1987,2.76
VN_2025,Big_Province,1.0,145.4,6.6,5.1,24.6,3,4,3,1982,2.24
VN_2026,HCMC,8.5,122.2,9.0,7.6,24.9,3,2,1,1998,8.99
VN_2027,Small_Province,0.25,27.0,5.2,5.3,24.2,1,1,1,1981,0.4
VN_2028,Small_Province,0.25,245.5,8.0,7.2,14.4,4,5,5,2010,3.74
VN_2029,HCMC,8.5,102.5,6.2,4.4,14.4,2,2,1,1989,7.22
VN_2030,Big_Province,1.0,60.0,5.4,3.8,9.7,2,3,2,1995,2.36
VN_2031,HCMC,8.5,95.7,6.8,8.6,6.3,3,3,3,2016,24.2
VN_2032,Big_Province,1.0,96.6,5.8,5.8,24.5,1,1,1,1999,2.13
VN_2033,Big_Province,1.0,63.4,4.2,2.0,4.2,3,1,1,1982,3.14
VN_2034,Small_Province,0.25,97.6,3.7,2.9,32.9,2,2,2,2014,0.56
VN_2035,Big_Province,1.0,65.3,4.3,2.7,29.1,1,2,2,2013,1.0
VN_2036,Big_Province,1.0,72.3,5.4,3.9,30.2,3,3,1,2000,1.43
VN_2037,Hanoi,8.0,62.8,4.2,2.0,31.8,2,1,1,2015,2.41
VN_2038,HCMC,8.5,43.2,5.1,3.2,14.9,2,1,1,2011,4.47
VN_2039,HCMC,8.5,95.1,5.9,7.1,29.8,2,1,1,1997,5.55
VN_2040,HCMC,8.5,118.5,6.9,6.0,6.4,2,4,3,2013,24.35
VN_2041,Small_Province,0.25,114.4,7.7,2.0,1.7,3,2,1,2017,4.32
VN_2042,Big_Province,1.0,133.3,5.7,6.1,27.7,3,3,3,1982,2.23
VN_2043,Big_Province,1.0,104.0,3.0,3.9,3.5,1,3,1,1982,5.68
VN_2044,Hanoi,8.0,67.8,4.2,2.6,34.6,2,1,1,2006,2.27
VN_2045,Small_Province,0.25,134.6,5.7,5.3,23.9,2,3,3,1981,1.16
VN_2046,Small_Province,0.25,44.9,3.0,2.0,26.6,1,1,1,1982,0.24
VN_2047,Hanoi,8.0,56.4,7.2,4.7,9.4,3,3,1,1996,9.77
VN_2048,Small_Province,0.25,54.6,4.9,5.9,23.9,1,1,1,2025,0.61
VN_2049,Big_Province,1.0,151.8,6.5,4.4,2.5,1,2,2,2018,12.44
VN_2050,Hanoi,8.0,141.7,8.1,3.3,29.5,4,3,1,2017,4.51
VN_2051,Big_Province,1.0,112.8,4.2,3.1,6.8,2,4,4,2019,5.56
VN_2052,Big_Province,1.0,151.2,6.8,5.0,24.7,3,4,4,1998,2.93
VN_2053,HCMC,8.5,57.0,4.5,5.2,8.6,2,1,1,1998,7.57
VN_2054,Small_Province,0.25,105.3,4.9,3.7,3.3,3,2,1,2023,3.89
VN_2055,Small_Province,0.25,83.1,3.6,2.1,17.4,2,3,2,1984,0.61
VN_2056,Big_Province,1.0,135.1,8.6,8.0,6.8,4,6,5,1984,9.37
VN_2057,Big_Province,1.0,83.5,4.3,3.4,25.8,1,1,1,1993,1.34
VN_2058,Big_Province,1.0,73.0,6.1,3.5,9.1,2,1,1,2006,2.85
VN_2059,Big_Province,1.0,115.9,3.0,4.0,12.6,3,3,3,2015,3.09
VN_2060,Big_Province,1.0,137.1,7.7,6.1,20.3,2,3,3,2019,2.69
VN_2061,Hanoi,8.0,63.3,6.6,5.0,10.7,1,2,1,2014,8.4
VN_2062,Big_Province,1.0,85.8,5.2,4.2,13.9,3,3,3,2000,1.96
VN_2063,Small_Province,0.25,52.1,4.2,2.0,28.7,1,2,2,1984,0.36
VN_2064,Big_Province,1.0,25.4,5.0,3.0,7.1,1,1,1,2003,1.34
VN_2065,Hanoi,8.0,97.8,9.3,7.0,3.8,3,4,3,2018,30.2
VN_2066,Small_Province,0.25,119.9,3.0,2.0,12.2,3,2,1,2003,1.25
VN_2067,HCMC,8.5,100.8,6.6,6.9,15.4,1,1,1,2019,11.95
VN_2068,HCMC,8.5,33.4,3.0,2.6,19.5,3,1,1,2022,2.5
VN_2069,HCMC,8.5,74.2,4.8,4.9,13.7,2,1,1,2025,8.52
VN_2070,Big_Province,1.0,29.2,3.9,2.9,27.9,1,1,1,1992,0.53
VN_2071,Small_Province,0.25,175.4,5.3,5.6,2.3,4,3,2,2017,8.29
VN_2072,Big_Province,1.0,51.4,4.6,4.0,15.7,2,1,1,2024,1.6
VN_2073,HCMC,8.5,165.7,3.9,3.0,14.0,5,5,4,1980,9.16
VN_2074,Small_Province,0.25,141.9,7.5,5.6,23.0,2,3,3,2022,1.38
VN_2075,Small_Province,0.25,56.4,3.0,2.0,33.9,2,2,2,2018,0.39
VN_2076,Small_Province,0.25,50.2,5.6,4.9,18.4,2,2,1,1989,0.65
VN_2077,HCMC,8.5,105.4,4.7,3.4,34.6,2,2,2,1981,3.46
VN_2078,Big_Province,1.0,58.0,3.0,2.0,11.3,2,3,2,1995,1.49
VN_2079,Small_Province,0.25,93.1,5.5,5.8,2.0,3,1,1,2016,4.17
VN_2080,Small_Province,0.25,69.5,3.0,2.0,6.6,1,1,1,1995,1.27
VN_2081,Hanoi,8.0,36.3,4.5,2.7,14.4,3,1,1,2002,3.48
VN_2082,Hanoi,8.0,29.0,3.0,3.8,11.8,1,2,1,2005,3.48
VN_2083,Big_Province,1.0,99.1,6.0,5.0,4.3,2,2,1,1995,7.27
VN_2084,Small_Province,0.25,66.8,3.1,2.3,15.7,2,2,1,2006,0.58
VN_2085,Big_Province,1.0,67.1,4.0,3.4,12.5,3,1,1,2020,1.78
VN_2086,Big_Province,1.0,125.2,6.0,4.8,5.2,3,4,2,2009,8.46
VN_2087,Hanoi,8.0,159.0,4.5,2.0,11.1,3,5,4,2012,9.06
VN_2088,Big_Province,1.0,77.2,4.8,3.1,31.1,3,1,1,2011,1.21
VN_2089,Small_Province,0.25,74.6,3.0,4.7,11.3,2,2,2,1988,1.01
VN_2090,Big_Province,1.0,113.6,6.5,3.9,25.3,2,3,2,1990,1.92
VN_2091,Small_Province,0.25,44.9,7.7,5.3,21.8,1,1,1,2016,0.79
VN_2092,Small_Province,0.25,98.9,10.2,6.8,15.5,4,4,2,1985,2.03
VN_2093,HCMC,8.5,116.5,5.5,4.0,9.1,3,1,1,2009,13.89
VN_2094,Big_Province,1.0,124.3,6.9,4.3,13.5,4,2,1,2019,3.34
VN_2095,Big_Province,1.0,33.6,3.0,3.0,21.1,2,1,1,1994,0.7
VN_2096,Small_Province,0.25,60.4,7.4,5.9,12.9,1,3,2,2009,1.32
VN_2097,Big_Province,1.0,57.0,6.1,5.7,8.3,2,1,1,1997,3.36
VN_2098,Big_Province,1.0,93.0,4.2,2.0,5.0,2,1,1,1991,3.7
VN_2099,Small_Province,0.25,112.5,7.6,5.2,30.9,2,3,3,1983,1.16
VN_2100,Big_Province,1.0,186.9,5.7,4.0,16.0,5,4,3,1995,3.38
VN_2101,Small_Province,0.25,69.1,4.0,3.7,22.3,3,3,3,2002,0.61
VN_2102,Big_Province,1.0,69.0,5.7,3.1,17.7,3,3,3,1990,1.53
VN_2103,HCMC,8.5,157.1,3.9,4.3,30.7,3,3,3,2003,7.43
VN_2104,Big_Province,1.0,102.6,7.0,7.1,19.6,4,1,1,2001,2.85
VN_2105,Small_Province,0.25,166.7,4.1,2.0,17.3,4,2,1,2018,0.93
VN_2106,Big_Province,1.0,102.2,3.3,2.0,32.4,4,1,1,1994,0.81
VN_2107,Small_Province,0.25,49.6,3.0,2.0,25.5,3,1,1,1994,0.42
VN_2108,Small_Province,0.25,45.4,5.9,8.4,4.8,1,1,1,1989,2.05
VN_2109,Big_Province,1.0,40.7,3.4,2.0,7.0,1,1,1,2007,1.73
VN_2110,Small_Province,0.25,123.1,3.0,4.8,27.8,2,3,3,2015,0.8
VN_2111,HCMC,8.5,160.2,4.8,2.0,29.4,3,6,4,1996,3.88
VN_2112,HCMC,8.5,223.0,6.6,3.4,19.5,4,6,3,2015,9.31
VN_2113,HCMC,8.5,134.8,3.5,2.0,19.9,2,3,3,2001,3.71
VN_2114,Small_Province,0.25,158.2,3.8,2.0,22.5,5,1,1,2002,0.98
VN_2115,Big_Province,1.0,66.2,8.6,6.0,15.9,3,2,2,2008,2.59
VN_2116,HCMC,8.5,49.6,3.0,2.0,24.1,2,2,2,2001,1.9
VN_2117,Big_Province,1.0,135.3,5.0,2.5,4.7,4,4,3,1990,5.62
VN_2118,Big_Province,1.0,109.0,4.6,5.2,33.7,4,1,1,2015,2.08
VN_2119,Hanoi,8.0,93.3,4.3,5.1,26.5,2,2,2,2023,5.01
VN_2120,Small_Province,0.25,107.3,6.4,6.2,22.5,1,2,2,2008,1.46
VN_2121,Small_Province,0.25,104.0,6.9,6.0,11.8,2,2,1,2021,2.08
VN_2122,Big_Province,1.0,168.0,5.4,4.2,6.5,3,3,2,2011,8.11
VN_2123,Small_Province,0.25,169.0,3.8,2.1,14.9,4,1,1,1993,1.12
VN_2124,Big_Province,1.0,116.1,7.7,4.3,23.5,3,2,1,1997,2.08
VN_2125,Small_Province,0.25,135.0,5.4,4.6,22.5,3,3,2,2017,1.35
VN_2126,Big_Province,1.0,114.4,8.5,4.6,14.0,3,4,3,2016,3.98
VN_2127,Big_Province,1.0,70.2,3.0,2.0,21.9,1,2,2,2013,1.11
VN_2128,HCMC,8.5,129.1,5.9,6.1,28.7,3,4,4,2024,7.47
VN_2129,Small_Province,0.25,44.0,8.0,8.8,1.9,1,1,1,2002,4.37
VN_2130,Big_Province,1.0,149.8,5.1,4.4,16.3,3,2,1,2011,3.54
VN_2131,HCMC,8.5,48.7,4.2,4.8,26.8,2,1,1,2025,3.03
VN_2132,Hanoi,8.0,102.0,5.7,3.9,19.6,1,3,2,1982,4.54
VN_2133,Big_Province,1.0,58.0,3.7,2.0,23.2,2,1,1,2022,0.82
VN_2134,Big_Province,1.0,116.6,4.8,4.5,18.6,3,2,1,2001,2.16
VN_2135,Small_Province,0.25,87.0,4.4,4.2,34.7,2,1,1,2002,0.74
VN_2136,Small_Province,0.25,39.8,3.3,2.6,2.9,2,1,1,1983,1.64
VN_2137,Hanoi,8.0,109.1,7.5,5.3,17.7,2,2,2,1992,7.03
VN_2138,Small_Province,0.25,66.2,5.6,5.7,4.1,2,1,1,2011,3.41
VN_2139,HCMC,8.5,137.4,6.1,3.1,6.4,2,2,2,2008,15.06
VN_2140,Small_Province,0.25,88.5,6.5,3.7,14.0,3,4,2,2019,1.45
VN_2141,Small_Province,0.25,107.8,4.8,2.1,6.3,2,3,3,2019,1.97
VN_2142,Big_Province,1.0,54.8,3.3,2.6,33.8,2,4,3,2024,0.78
VN_2143,Small_Province,0.25,65.9,3.7,2.0,33.2,4,1,1,1989,0.43
VN_2144,Big_Province,1.0,70.3,4.8,2.6,12.4,2,2,1,1992,1.93
VN_2145,Big_Province,1.0,135.7,3.7,2.0,22.8,4,2,2,2024,1.56
VN_2146,Small_Province,0.25,204.6,5.5,3.7,19.1,5,5,3,1996,1.77
VN_2147,Big_Province,1.0,59.1,3.8,2.0,28.7,3,4,4,2017,0.67
VN_2148,Big_Province,1.0,151.5,9.6,7.3,22.3,3,1,1,1981,2.95
VN_2149,Big_Province,1.0,29.9,3.0,4.1,1.0,2,1,1,1996,4.27
VN_2150,Small_Province,0.25,48.7,4.2,3.4,26.9,1,1,1,2023,0.39
VN_2151,Big_Province,1.0,54.8,7.8,8.1,26.4,1,1,1,2005,1.8
VN_2152,HCMC,8.5,45.0,4.7,5.6,18.3,1,1,1,2017,4.19
VN_2153,Small_Province,0.25,40.1,5.8,5.5,31.7,3,3,2,2016,0.49
VN_2154,Small_Province,0.25,108.7,5.5,4.2,31.9,2,4,3,1984,0.7
VN_2155,Hanoi,8.0,79.5,3.7,2.8,18.8,1,3,2,2004,3.68
VN_2156,HCMC,8.5,106.9,3.0,3.4,21.7,2,1,1,1988,4.68
VN_2157,HCMC,8.5,124.9,5.8,3.8,34.9,3,3,3,2007,5.15
VN_2158,Big_Province,1.0,101.0,3.8,2.0,11.2,3,3,2,2001,2.04
VN_2159,Big_Province,1.0,122.9,4.0,3.7,12.0,4,3,1,2008,3.66
VN_2160,Small_Province,0.25,85.4,4.1,2.0,7.2,3,2,2,2014,1.62
VN_2161,Big_Province,1.0,48.9,7.7,4.3,31.5,1,3,1,1999,1.05
VN_2162,Big_Province,1.0,150.1,10.1,7.6,26.3,2,2,2,1984,3.18
VN_2163,Big_Province,1.0,65.9,5.2,3.7,4.6,3,1,1,2018,5.18
VN_2164,Small_Province,0.25,55.4,3.8,2.0,34.4,2,2,1,2023,0.36
VN_2165,Big_Province,1.0,80.9,3.0,2.5,25.9,3,2,2,2011,0.86
VN_2166,Small_Province,0.25,56.0,5.5,5.6,29.9,2,2,1,2018,0.64
VN_2167,Big_Province,1.0,71.8,8.1,4.3,2.6,1,2,1,1989,8.11
VN_2168,HCMC,8.5,105.0,4.8,5.5,18.2,2,3,3,2019,8.24
VN_2169,Big_Province,1.0,105.3,3.0,2.0,24.8,2,2,2,1996,1.25
VN_2170,Big_Province,1.0,56.5,5.9,7.6,19.5,1,1,1,2016,1.78
